subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name,FG_time,BG_time,FG_propo
2,0,3530ps.jpg,4.0,emo,FV,study1,0,3530ps.ias,0.4573643410852713,0.4806201550387597,0.48760330578512395
2,0,CompNeu001.jpg,,neu,FV,study1,0,CompNeu001.ias,0.5819672131147541,0.11475409836065575,0.8352941176470589
2,0,2750ps.jpg,3.0,emo,FV,study1,0,2750ps.ias,0.26153846153846155,0.2,0.5666666666666667
2,0,215ps.jpg,2.0,emo,FV,study1,0,215ps.ias,0.0,0.9534883720930233,0.0
2,0,CompNeu056.jpg,1.0,neu,FV,study1,0,CompNeu056.ias,0.0,0.8861788617886179,0.0
2,0,6243ps.jpg,3.0,emo,FV,study1,0,6243ps.ias,0.047619047619047616,0.8888888888888888,0.05084745762711864
2,0,1201ps.jpg,3.0,emo,FV,study1,0,1201ps.ias,0.015151515151515152,0.8030303030303031,0.018518518518518517
2,0,CompNeu042.jpg,1.0,neu,FV,study1,0,CompNeu042.ias,0.0,0.9689922480620154,0.0
2,0,3550ps.jpg,3.0,emo,FV,study1,0,3550ps.ias,0.016129032258064516,0.3548387096774194,0.043478260869565216
2,0,MAPS338ps.jpg,2.0,emo,FV,study1,0,MAPS338ps.ias,0.016,0.856,0.01834862385321101
2,0,H038ps.jpg,2.0,emo,FV,study1,0,H038ps.ias,0.04838709677419355,0.9193548387096775,0.049999999999999996
2,0,H053ps.jpg,2.0,emo,FV,study1,0,H053ps.ias,0.07575757575757576,0.3106060606060606,0.19607843137254902
2,0,Faces_011ps.jpg,2.0,emo,FV,study1,0,Faces_011ps.ias,0.016129032258064516,0.4112903225806452,0.03773584905660377
2,0,3230ps.jpg,3.0,emo,FV,study1,0,3230ps.ias,0.17886178861788618,0.6260162601626017,0.2222222222222222
2,0,CompNeu057.jpg,1.0,neu,FV,study1,0,CompNeu057.ias,0.41732283464566927,0.2992125984251968,0.5824175824175825
2,0,Faces_025ps.jpg,2.0,emo,FV,study1,0,Faces_025ps.ias,0.0,0.18045112781954886,0.0
2,0,CompNeu038.jpg,1.0,neu,FV,study1,0,CompNeu038.ias,0.0,0.15384615384615385,0.0
2,0,9254ps.jpg,3.0,emo,FV,study1,0,9254ps.ias,0.07258064516129033,0.33870967741935487,0.17647058823529413
2,0,H083ps.jpg,3.0,emo,FV,study1,1,H083ps.ias,0.0,0.031746031746031744,0.0
2,0,6313ps.jpg,4.0,emo,FV,study1,0,6313ps.ias,0.0,0.9682539682539683,0.0
2,0,CompNeu007.jpg,1.0,neu,FV,study1,0,CompNeu007.ias,0.0,0.5909090909090909,0.0
2,0,1275ps.jpg,3.0,emo,FV,study1,0,1275ps.ias,0.0,0.6589147286821705,0.0
2,0,CompNeu045.jpg,2.0,neu,FV,study1,0,CompNeu045.ias,0.045112781954887216,0.6165413533834586,0.06818181818181818
2,0,H122ps.jpg,3.0,emo,FV,study1,0,H122ps.ias,0.0,0.2926829268292683,0.0
2,0,CompNeu017.jpg,2.0,neu,FV,study1,0,CompNeu017.ias,0.0,0.813953488372093,0.0
2,0,6836ps.jpg,2.0,emo,FV,study1,0,6836ps.ias,0.48484848484848486,0.48484848484848486,0.5
2,0,214ps.jpg,2.0,emo,FV,study1,0,214ps.ias,0.4883720930232558,0.41860465116279066,0.5384615384615384
2,0,CompNeu026.jpg,1.0,neu,FV,study1,0,CompNeu026.ias,0.26153846153846155,0.38461538461538464,0.40476190476190477
